id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7304395524,flagstaff / sedona,28734,2020.0,chevrolet,equinox lt,good,,gas,10.0,clean,automatic,2GNAXUEV7L6104435,,,other,blue,az
7304395588,flagstaff / sedona,21080,2020.0,chevrolet,trax ls,good,,gas,10.0,clean,automatic,3GNCJKSB1LL119940,,,other,white,az
7303848910,flagstaff / sedona,22284,2020.0,chevrolet,trax lt,good,,gas,10.0,clean,automatic,KL7CJLSB0LB009667,,,other,white,az
7303843597,flagstaff / sedona,52595,2020.0,chevrolet,silverado 1500 rst,good,8 cylinders,gas,212.0,clean,automatic,3GCUYEED0LG373865,,,pickup,,az
7303842844,flagstaff / sedona,4000,1975.0,ford,f250,,,gas,10000000.0,clean,manual,,,,,,az
7303774612,flagstaff / sedona,8500,1951.0,,Willys M38,fair,4 cylinders,gas,1.0,clean,manual,,rwd,full-size,truck,green,az
7303371604,flagstaff / sedona,52595,2020.0,chevrolet,silverado 1500 rst,good,8 cylinders,gas,212.0,clean,automatic,3GCUYEED0LG373865,,,pickup,,az
7303354553,flagstaff / sedona,3795,2003.0,ford,escape,good,6 cylinders,gas,999999.0,clean,automatic,,4wd,compact,SUV,red,az
7303286109,flagstaff / sedona,55325,2021.0,kia,telluride,new,6 cylinders,gas,52.0,clean,automatic,,4wd,full-size,,white,az
7302834436,flagstaff / sedona,25114,2021.0,chevrolet,equinox ls,good,,gas,10.0,clean,automatic,3GNAXHEV7MS126302,,,other,silver,az
7302318776,flagstaff / sedona,21029,2021.0,chevrolet,trax ls,good,3 cylinders,gas,10.0,clean,automatic,KL7CJKSB8MB302633,,,other,silver,az
7302261592,flagstaff / sedona,21029,2021.0,chevrolet,trax ls,good,3 cylinders,gas,10.0,clean,automatic,KL7CJKSB0MB332953,,,other,white,az
7302132610,flagstaff / sedona,3900,1998.0,toyota,4-runner sr5,good,6 cylinders,gas,349000.0,clean,automatic,,rwd,mid-size,SUV,green,az
7302049538,flagstaff / sedona,41990,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,561.0,clean,other,1FA6P8CFXL5169606,rwd,,coupe,white,az
7316595563,mohave county,4000,1959.0,,Edsel Ranger,good,8 cylinders,gas,999999.0,clean,automatic,,rwd,full-size,sedan,blue,az
7316017854,mohave county,30000,1967.0,chevrolet,chevelle ss,,,other,1.0,clean,other,,,,,,az
7315991480,mohave county,10000,1996.0,,1996 Bluebird,good,,diesel,345000.0,clean,automatic,,,full-size,,yellow,az
7315892626,mohave county,4500,1954.0,,1954 willys,,,gas,1.0,clean,manual,,,,,,az
7315396199,mohave county,2000,2015.0,jeep,wrangler jku,good,,gas,1.0,clean,other,,,,,,az
7310961820,mohave county,10800,1983.0,chevrolet,el camino,excellent,6 cylinders,gas,500.0,clean,automatic,,rwd,full-size,,red,az
7310093090,mohave county,15000,1960.0,jeep,,,,gas,1.0,clean,automatic,,,,,,az
7309259488,mohave county,3500,1978.0,ford,f250,good,8 cylinders,gas,999999.0,clean,automatic,,4wd,full-size,truck,white,az
7306247717,mohave county,10500,1981.0,jeep,cj7,good,8 cylinders,gas,1.0,clean,manual,,4wd,,,,az
7305445362,mohave county,7000,1984.0,jeep,cj7 4x4,good,4 cylinders,gas,150.0,clean,manual,,4wd,compact,offroad,red,az
7304992348,mohave county,9500,1969.0,gmc,truck,good,8 cylinders,gas,0.0,clean,automatic,,,full-size,truck,custom,az
7303300271,mohave county,20000,1980.0,chevrolet,camaro,good,8 cylinders,gas,300.0,clean,automatic,,,,,,az
7303004941,mohave county,4700,2007.0,chevrolet,commercial box truck,good,8 cylinders,gas,366086.0,clean,automatic,,fwd,,truck,white,az
7316876060,phoenix,2700,2006.0,chevrolet,express 2500,good,8 cylinders,gas,322000.0,clean,automatic,,rwd,,van,white,az
7316861603,phoenix,2500,2008.0,lincoln,mkz,good,,gas,1111111.0,clean,automatic,,,,sedan,,az
7316844099,phoenix,11995,2007.0,,STERLING ACTERRA 7500,good,6 cylinders,diesel,364128.0,clean,automatic,2FWJA3CV07AX98752,rwd,full-size,truck,white,az
7316818594,phoenix,3900,2004.0,buick,lesabre,,6 cylinders,gas,145.0,clean,automatic,,,,sedan,,az
7316813241,phoenix,7999,2015.0,volkswagen,passat,excellent,4 cylinders,gas,1.0,clean,automatic,,,,,,az
7316793528,phoenix,25000,1983.0,chevrolet,blazer,,,gas,1.0,clean,automatic,,,,,,az
7316788629,phoenix,14500,1972.0,chevrolet,nova,,,gas,1.0,clean,automatic,,,,,,az
7316786614,phoenix,53000,2016.0,,kenworth t680,excellent,,diesel,731423.0,clean,manual,1XKYD49X8GJ109734,,,truck,,az
7316776177,phoenix,23900,2006.0,ford,f250 super duty 4x4,like new,8 cylinders,diesel,700.0,clean,automatic,,4wd,full-size,truck,grey,az
7316776056,phoenix,29995,1980.0,toyota,pickup,,,other,1.0,clean,other,0000000RN47028886,,,truck,,az
7316756640,phoenix,3999,2010.0,dodge,avenger,,,gas,1.0,clean,automatic,,,,,,az
7316756260,phoenix,3999,2004.0,ford,expedition limited,,,gas,1.0,clean,automatic,,4wd,,,,az
7316755329,phoenix,5999,2010.0,,VOLKSWAGON GTI,,,gas,1.0,clean,automatic,,,,,,az
7316719551,phoenix,71245,2020.0,toyota,sienna xle ny,excellent,6 cylinders,gas,2.0,,automatic,5TDYZ3DC9LS086425,,,van,,az
7316704648,phoenix,19500,1971.0,volkswagen,bus,good,,gas,100.0,clean,manual,,,,,,az
7316691848,phoenix,4900,2015.0,toyota,prius,excellent,4 cylinders,hybrid,131.0,clean,automatic,,fwd,mid-size,sedan,red,az
7316672111,phoenix,5500,2014.0,ford,focus,,,gas,0.0,clean,automatic,1FADP3K22EL231460,fwd,,hatchback,,az
7316658766,phoenix,71245,2020.0,toyota,sienna xle ny,excellent,6 cylinders,gas,2.0,,automatic,5TDYZ3DC9LS086425,,,van,,az
7316606010,phoenix,38000,2007.0,,PETERBUILT 379,excellent,6 cylinders,diesel,970000.0,lien,manual,1NP5DB9X47D731922,rwd,,,white,az
7316545086,phoenix,19700,2012.0,ford,f250 super duty,good,8 cylinders,diesel,341000.0,clean,automatic,,4wd,compact,truck,white,az
7316533099,phoenix,2500,1971.0,toyota,,,,gas,999999.0,clean,automatic,,,,,,az
7316510539,phoenix,4900,2015.0,toyota,prius,excellent,4 cylinders,hybrid,131.0,clean,automatic,,fwd,mid-size,sedan,red,az
7316464416,phoenix,13500,1999.0,,international 4700 DT466E,good,6 cylinders,diesel,333544.0,clean,manual,,,,other,white,az
7316459386,phoenix,5200,2006.0,ford,f-250,,,diesel,328000.0,clean,automatic,,,,,,az
7316445165,phoenix,14500,1972.0,chevrolet,nova,,,gas,1.0,clean,automatic,,,,,,az
7316444364,phoenix,18687,2017.0,volkswagen,e-golf,,,electric,26.0,clean,automatic,,fwd,,sedan,,az
7316410254,phoenix,12900,1995.0,gmc,sierra 3500,,8 cylinders,gas,167.0,clean,automatic,,4wd,,,white,az
7316393044,phoenix,129888,1993.0,rover,defender 110,,8 cylinders,gas,750.0,clean,manual,,4wd,,SUV,black,az
7316374575,phoenix,3800,2010.0,chevrolet,express,,,gas,190.0,clean,automatic,,,,,,az
7316338397,phoenix,6500,2004.0,infiniti,m45,good,8 cylinders,gas,185.0,clean,automatic,,rwd,,,,az
7316334421,phoenix,3500,1998.0,toyota,4runner,good,6 cylinders,gas,347000.0,clean,automatic,,rwd,,SUV,silver,az
7316329428,phoenix,14500,1972.0,chevrolet,nova,,,gas,1.0,clean,automatic,,,,,,az
7316279218,phoenix,7999,2015.0,volkswagen,passat,excellent,4 cylinders,gas,1.0,clean,automatic,,,,,,az
7316266724,phoenix,6900,2004.0,ford,f-250,,,gas,170.0,clean,automatic,,,,,,az
7316266087,phoenix,8500,2006.0,ford,f-350,,,gas,120.0,clean,automatic,,,,,,az
7316265484,phoenix,40000,2005.0,,International,good,6 cylinders,diesel,600000.0,clean,manual,,rwd,full-size,,white,az
7316261194,phoenix,3900,2000.0,chevrolet,silverado,,,gas,316000.0,clean,automatic,,,,,,az
7316239965,phoenix,5999,2010.0,,VOLKSWAGON GTI,,,gas,1.0,clean,automatic,,,,,,az
7316239000,phoenix,4999,2004.0,chevrolet,tahoe z71,,,gas,1.0,clean,automatic,,4wd,,,,az
7316238759,phoenix,3499,2011.0,dodge,grand caravan,,,gas,1.0,clean,automatic,,,,,,az
7316238522,phoenix,3999,2004.0,ford,expedition limited,,,gas,1.0,clean,automatic,,4wd,,,,az
7316238258,phoenix,4499,2011.0,chevrolet,impala lt,,,gas,1.0,clean,automatic,,,,,,az
7316231568,phoenix,124995,2020.0,porsche,718 cayman,,,gas,250.0,clean,manual,WP0AC2A84LS289405,,,coupe,white,az
7316198685,phoenix,45888,2021.0,ford,f-250,,,gas,651.0,clean,automatic,1FT7X2BN7MEC10764,4wd,,pickup,white,az
7316160842,phoenix,10900,2003.0,ram,3500,good,8 cylinders,diesel,350000.0,clean,automatic,,rwd,full-size,pickup,red,az
7316136521,phoenix,21551,2020.0,dodge,journey,,4 cylinders,gas,358.0,clean,automatic,,fwd,mid-size,SUV,black,az
7315999510,phoenix,110000,2021.0,ram,1500 trx,new,8 cylinders,gas,38.0,clean,automatic,,4wd,,,black,az
7315907397,phoenix,3500,2005.0,buick,rendezvous,,6 cylinders,gas,160.0,clean,automatic,,,,SUV,,az
7315905232,phoenix,3900,1997.0,nissan,pathfinder,,6 cylinders,gas,200.0,clean,automatic,,4wd,mid-size,SUV,,az
7315904812,phoenix,3300,2003.0,dodge,durango,,8 cylinders,gas,165.0,clean,automatic,,rwd,,SUV,,az
7315896671,phoenix,10900,2003.0,ram,3500,good,8 cylinders,diesel,350000.0,clean,automatic,,rwd,full-size,pickup,red,az
7315893360,phoenix,3500,1999.0,,gem car electric,excellent,other,electric,0.0,missing,automatic,,fwd,full-size,pickup,blue,az
7315856746,phoenix,79999,2016.0,ford,mustang shelby gt350r,like new,,gas,576.0,clean,manual,,,,,,az
7315854791,phoenix,50000,2021.0,ram,power wagon,like new,8 cylinders,gas,100.0,clean,automatic,,4wd,full-size,truck,red,az
7315781127,phoenix,7900,1970.0,pontiac,gto,,,gas,999999.0,clean,automatic,,,,,,az
7315774610,phoenix,11999,2007.0,lincoln,mark lt,,8 cylinders,gas,1.0,clean,automatic,5LTPW185X7FJ08830,4wd,,,,az
7315740964,phoenix,25000,1956.0,dodge,truck,new,8 cylinders,gas,1.0,clean,automatic,,rwd,,,custom,az
7315723061,phoenix,31990,2017.0,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,891.0,clean,other,1C4AJWAG1HL698869,4wd,,other,white,az
7315604624,phoenix,9500,1979.0,chevrolet,k10,good,8 cylinders,gas,583120.0,clean,automatic,CKL149S162916,4wd,full-size,pickup,blue,az
7315573620,phoenix,4000,1969.0,,plymouth valiant,good,other,gas,999999.0,clean,automatic,,rwd,,coupe,,az
7316684088,prescott,7000,1979.0,dodge,d50,good,8 cylinders,gas,750.0,clean,automatic,,rwd,compact,pickup,,az
7316599125,prescott,4500,2005.0,mercedes-benz,benz e320 cdi,,,diesel,480000.0,clean,automatic,,,,,,az
7316504076,prescott,9500,1960.0,ford,t-bird,good,8 cylinders,gas,1.0,clean,automatic,,rwd,,,white,az
7315873703,prescott,31990,2017.0,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,891.0,clean,other,1C4AJWAG1HL698869,4wd,,other,white,az
7314921133,prescott,30000,1967.0,chevrolet,chevelle ss,,,other,1.0,clean,other,,,,,,az
7314143677,prescott,2500,1975.0,volkswagen,beetle,fair,4 cylinders,gas,9999999.0,clean,manual,,rwd,compact,offroad,orange,az
7313986694,prescott,9000,1985.0,toyota,pickup,excellent,,gas,200.0,clean,manual,,,,,green,az
7313829272,prescott,4850,2010.0,chevrolet,impala,fair,6 cylinders,gas,157.0,clean,automatic,,fwd,full-size,sedan,black,az
7313004114,prescott,14000,1969.0,,chevelle,,,gas,1.0,clean,manual,136379Z326870,,,,,az
7312666733,prescott,119995,2021.0,chevrolet,corvette c8 z51,new,8 cylinders,gas,167.0,clean,automatic,,rwd,mid-size,convertible,orange,az
7311442240,prescott,39590,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,728.0,clean,other,1FA6P8CF3L5183234,rwd,,coupe,blue,az
7311428769,prescott,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,az
7310007950,prescott,8500,1997.0,chevrolet,corvette,good,8 cylinders,gas,200.0,clean,automatic,,rwd,mid-size,coupe,red,az
7309057335,prescott,4500,2005.0,mercedes-benz,benz e320 cdi,,,diesel,480000.0,clean,automatic,,,,,,az
7308861713,prescott,5000,1999.0,ford,ranger xlt 4x4 supercab,good,4 cylinders,gas,350000.0,clean,automatic,,4wd,,pickup,red,az
7307428160,prescott,12500,2000.0,jeep,cherokee xj,,,gas,195.0,clean,automatic,,,,,,az
7306441208,prescott,9000,2000.0,ford,f-350 super duty,,,diesel,306600.0,clean,manual,,4wd,,truck,,az
7304552473,prescott,4500,2005.0,mercedes-benz,benz e320,excellent,,diesel,480000.0,clean,automatic,,,,,,az
7304349234,prescott,6995,2008.0,,GEM GREENGO TEK,good,other,electric,180.0,clean,automatic,522T11223AD010008,fwd,compact,pickup,white,az
7303249672,prescott,36590,2020.0,cadillac,ct5 luxury sedan 4d,good,,gas,369.0,clean,other,1G6DM5RK2L0145717,rwd,,sedan,white,az
7316463491,show low,3000,1985.0,chevrolet,k2500,,,gas,1.0,clean,manual,,,,,,az
7314441996,show low,1895,2000.0,chevrolet,venture,good,6 cylinders,gas,999999.0,clean,automatic,,fwd,mid-size,mini-van,grey,az
7314440371,show low,3795,2006.0,subaru,forester,good,4 cylinders,gas,999999.0,clean,automatic,,4wd,mid-size,wagon,custom,az
7312214559,show low,1550,1988.0,chevrolet,express van,good,8 cylinders,gas,7654321.0,clean,automatic,,rwd,full-size,van,white,az
7312212328,show low,1750,1991.0,ford,f-150 xlt lariet,good,8 cylinders,gas,8000000.0,clean,manual,,4wd,full-size,pickup,grey,az
7311567938,show low,1895,2000.0,chevrolet,venture,good,6 cylinders,gas,999999.0,clean,automatic,,fwd,mid-size,mini-van,grey,az
7311425820,show low,2995,2005.0,kia,sorento,good,6 cylinders,gas,999999.0,clean,automatic,,fwd,mid-size,SUV,silver,az
7310943842,show low,2795,2004.0,mazda,tribute,good,6 cylinders,gas,999999.0,clean,automatic,,4wd,compact,SUV,blue,az
7310904609,show low,3195,2013.0,chevrolet,sonic,good,4 cylinders,gas,999999.0,clean,automatic,,fwd,compact,hatchback,red,az
7310571873,show low,3795,2006.0,subaru,forester,good,4 cylinders,gas,999999.0,clean,automatic,,4wd,mid-size,wagon,custom,az
7310120594,show low,14500,2002.0,ford,f-250,,,diesel,165.0,clean,automatic,,,,,,az
7307429492,show low,4500,1986.0,toyota,,good,4 cylinders,gas,8.0,clean,automatic,,fwd,,,,az
7304455348,show low,19500,1956.0,chevrolet,bel air,excellent,8 cylinders,gas,999999.0,clean,automatic,,rwd,full-size,sedan,white,az
7303430937,show low,1695,2003.0,pontiac,grand am,good,4 cylinders,gas,999999.0,clean,automatic,,fwd,mid-size,sedan,grey,az
7303354031,show low,3795,2003.0,ford,escape,good,6 cylinders,gas,999999.0,clean,automatic,,4wd,compact,SUV,red,az
7316519985,sierra vista,16995,2012.0,ford,expedition el,good,8 cylinders,gas,10.0,clean,automatic,1FMJK1J54CEF02348,4wd,,other,black,az
7310836244,sierra vista,26990,2020.0,buick,encore gx essence sport,good,,other,38.0,clean,other,KL4MMFS29LB090291,fwd,,other,black,az
7310030633,sierra vista,49995,2021.0,gmc,sierra at4,new,8 cylinders,gas,10.0,clean,automatic,,4wd,,pickup,,az
7307462759,sierra vista,49995,2021.0,gmc,sierra at4,new,8 cylinders,gas,10.0,clean,automatic,,4wd,,pickup,,az
7303606589,sierra vista,33590,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,786.0,clean,other,KMTG64LA9LU056364,,,sedan,white,az
7316845429,tucson,11995,2007.0,,STERLING ACTERRA 7500,good,6 cylinders,diesel,364128.0,clean,automatic,2FWJA3CV07AX98752,rwd,full-size,truck,white,az
7316572267,tucson,9500,1985.0,bmw,535i,excellent,6 cylinders,gas,175.0,clean,manual,,rwd,mid-size,sedan,red,az
7316507195,tucson,3500,1998.0,chevrolet,ck 2500,fair,8 cylinders,gas,2076920.0,clean,automatic,,rwd,full-size,pickup,white,az
7316349579,tucson,32000,2006.0,dodge,,,,diesel,211.0,clean,automatic,,,,,,az
7316303715,tucson,2975,1998.0,toyota,4runner,,,gas,353000.0,clean,automatic,,rwd,,,,az
7316238126,tucson,11990,2012.0,jeep,liberty,excellent,6 cylinders,gas,784320.0,clean,automatic,1C4PJMAK8CW167355,4wd,full-size,SUV,grey,az
7316212138,tucson,14900,1978.0,,0,good,,other,1.0,clean,other,,,,,,az
7316054546,tucson,9500,2007.0,ford,f250,good,8 cylinders,diesel,334.0,clean,automatic,,4wd,full-size,truck,white,az
7315966539,tucson,67000,2009.0,,INTERNATIONAL 7500,good,,other,364000.0,clean,other,1HTWLAZNX9J108397,,,,,az
7315916163,tucson,3999,2004.0,subaru,legacy,,,gas,1.0,clean,automatic,4S3BH675247621095,,compact,wagon,,az
7315855347,tucson,8500,1977.0,chevrolet,blazer,good,8 cylinders,gas,450.0,clean,automatic,,4wd,full-size,truck,red,az
7315636608,tucson,17500,2013.0,,kenworth t660,excellent,6 cylinders,diesel,559000.0,clean,manual,,4wd,full-size,truck,orange,az
7315533409,tucson,17999,2013.0,ram,1500,,,gas,1.0,clean,automatic,1C6RR7GT3DS577726,4wd,,pickup,black,az
7315529238,tucson,17999,2013.0,ram,1500,,,gas,1.0,clean,automatic,1C6RR7GT3DS577726,4wd,,pickup,black,az
7315511387,tucson,9999,2014.0,jeep,compass,excellent,,gas,0.0,clean,automatic,1C4NJCBA2ED882475,fwd,,SUV,silver,az
7315355556,tucson,4500,1993.0,chevrolet,blazer,,,gas,250.0,clean,automatic,,,,,,az
7314705540,tucson,4500,1988.0,gmc,,good,12 cylinders,gas,195.0,clean,manual,,rwd,full-size,truck,white,az
7314634631,tucson,11999,2007.0,lincoln,mark lt,,,gas,1.0,clean,automatic,5LTPW185X7FJ08830,4wd,,pickup,,az
7314592059,tucson,2250,1973.0,volkswagen,karmann ghia,fair,4 cylinders,gas,999999.0,missing,manual,,rwd,,,,az
7314317983,tucson,49988,2016.0,ram,3500,,6 cylinders,diesel,0.0,,automatic,3C63R3JL8GG170942,4wd,,pickup,silver,az
7314185329,tucson,3000,1990.0,toyota,22r,,,gas,1.0,clean,automatic,,,,,,az
7314149146,tucson,15999,2008.0,cadillac,escalade,,,gas,1.0,clean,automatic,1GYFK63888R225275,,,SUV,black,az
7314133438,tucson,14999,2008.0,,HUMMER H3,,,gas,1.0,clean,automatic,5GTEN33E388199227,4wd,,SUV,white,az
7313650995,tucson,15999,2011.0,ram,,,,gas,1.0,clean,automatic,1D7RV1GT9BS686695,4wd,,pickup,white,az
7313617228,tucson,9999,2004.0,ford,f-150,,,gas,1.0,clean,automatic,1FTPX14574NB37676,4wd,,pickup,,az
7313493521,tucson,1500,1951.0,chevrolet,,,,other,1.0,missing,other,,,,,,az
7313372218,tucson,9999,2014.0,jeep,compass,excellent,,gas,0.0,clean,automatic,1C4NJCBA2ED882475,fwd,,SUV,silver,az
7313266975,tucson,25990,2020.0,ford,transit connect cargo van,good,,other,109.0,clean,other,NM0LS7F26L1471798,fwd,,van,white,az
7313199632,tucson,3500,2008.0,chevrolet,uplander,excellent,6 cylinders,gas,1.0,clean,automatic,,fwd,,mini-van,white,az
7313121338,tucson,49988,2016.0,ram,3500,,6 cylinders,diesel,0.0,,automatic,3C63R3JL8GG170942,4wd,,pickup,silver,az
7313000653,tucson,49988,2016.0,ram,3500,,6 cylinders,diesel,0.0,,automatic,3C63R3JL8GG170942,4wd,,pickup,silver,az
7312572147,tucson,7000,1957.0,,nash ambassador,fair,,gas,500.0,clean,automatic,,rwd,,sedan,grey,az
7312436509,tucson,25000,2020.0,,polaris Ranger,excellent,,gas,911.0,clean,automatic,,,,,green,az
7311897475,tucson,48588,2019.0,ford,mustang bullitt,new,8 cylinders,gas,215.0,clean,manual,1FA6P8K04K5502233,rwd,,coupe,green,az
7311738844,tucson,3600,1989.0,ford,f-250,fair,8 cylinders,gas,150.0,clean,automatic,,rwd,full-size,,brown,az
7311708170,tucson,13999,2011.0,ford,f-250 sd,good,,gas,335910.0,clean,other,1FT7X2BT4BEB37686,,full-size,truck,custom,az
7311668868,tucson,35999,2013.0,ram,2500,,,diesel,1.0,clean,automatic,3C6UR5FL6DG551600,4wd,,pickup,white,az
7311651271,tucson,5499,2004.0,honda,civic,,,gas,1.0,clean,automatic,2HGES26814H502351,,compact,sedan,,az
7311573637,tucson,1950,1972.0,dodge,dually,salvage,8 cylinders,gas,1000000.0,clean,automatic,,rwd,full-size,van,white,az
7311529169,tucson,3000,1995.0,ram,3500 van,good,8 cylinders,gas,445172.0,clean,automatic,,rwd,full-size,,white,az
7311389320,tucson,22500,1967.0,mercury,comet,good,8 cylinders,gas,200.0,clean,automatic,,rwd,,,,az
7310705932,tucson,9500,2007.0,ford,f250,good,8 cylinders,diesel,334.0,clean,automatic,,4wd,full-size,truck,white,az
7316328523,yuma,25000,2008.0,,DRV Select Suite,,,other,1.0,clean,other,,,,,,az
7312162824,yuma,9000,1969.0,chevrolet,impala,fair,8 cylinders,gas,100.0,clean,automatic,,,full-size,sedan,custom,az
7311634172,yuma,10500,1998.0,toyota,4runner,fair,6 cylinders,gas,338915.0,clean,automatic,,4wd,mid-size,SUV,silver,az
7309637259,yuma,24000,1969.0,jeep,,like new,6 cylinders,gas,700.0,clean,manual,,4wd,,,yellow,az
7307045212,yuma,4000,1950.0,dodge,,fair,other,gas,1000000.0,clean,manual,,rwd,,truck,,az
7304282333,yuma,10000,2004.0,,Freightliner,,,diesel,303360.0,clean,automatic,,,,,,az
7303333999,yuma,7999,1946.0,jeep,cj-2,good,8 cylinders,gas,1.0,clean,automatic,,,sub-compact,truck,grey,az
7316821062,fayetteville,49038,2020.0,jeep,gladiator,,,gas,565.0,clean,automatic,,4wd,,pickup,,ar
7315104971,fayetteville,4800,2002.0,toyota,sequoia,good,8 cylinders,gas,267.0,clean,automatic,5TDBT48A92S075770,4wd,full-size,SUV,,ar
7314298444,fayetteville,6900,1952.0,chevrolet,fleetline,,,gas,1.0,clean,automatic,,,,,,ar
7314020011,fayetteville,49531,2020.0,jeep,gladiator,,,gas,565.0,clean,automatic,,4wd,,pickup,,ar
7313557358,fayetteville,5900,2005.0,gmc,sierra 1500,good,8 cylinders,gas,450000.0,clean,automatic,,4wd,full-size,truck,white,ar
7312844930,fayetteville,40000,1951.0,chevrolet,3100 pickup,like new,8 cylinders,gas,100.0,clean,automatic,,rwd,full-size,pickup,green,ar
7312220802,fayetteville,4500,2005.0,gmc,yukon xl,good,8 cylinders,gas,327400.0,clean,automatic,,rwd,full-size,SUV,black,ar
7312028380,fayetteville,15000,1997.0,toyota,land cruiser,excellent,6 cylinders,gas,314000.0,clean,automatic,JT3HJ85J1V0185445,4wd,full-size,SUV,black,ar
7309854048,fayetteville,16900,2021.0,,CHINOOK DREAM 175BH,,,gas,0.0,clean,automatic,7KXBT2119MP020230,,,,white,ar
7303729287,fayetteville,105000,2021.0,ram,1500 trx,,,gas,310.0,clean,automatic,,,,,,ar
7303243088,fayetteville,69000,2020.0,ford,,,8 cylinders,other,181.0,clean,manual,1FA6P8JZ6L5551127,fwd,compact,other,,ar
7303242062,fayetteville,100000,2018.0,dodge,,,8 cylinders,other,959.0,clean,automatic,2C3CDZH98JH100129,fwd,compact,other,,ar
7303240650,fayetteville,104000,2018.0,dodge,,,8 cylinders,other,483.0,clean,automatic,2C3CDZH95JH100203,fwd,compact,other,,ar
